065497, Label_H_10, [127, 117, 156, 143], /images/H_waist-length_hair/f32aeeaeb5e8ce1470e99853ca387ffd.jpg
065559, Label_H_10, [205, 192, 345, 313], /images/H_waist-length_hair/8743f7e82eb9d10fd646825892e60552.jpg
065560, Label_H_10, [131, 209, 214, 279], /images/H_waist-length_hair/93884b67aec2be5df03782720aa73f52.jpg
065561, Label_H_10, [296, 1090, 425, 1219], /images/H_waist-length_hair/bb15edab3649053ccda8eb6768deaff4.jpg
065562, Label_H_10, [50, 105, 98, 152], /images/H_waist-length_hair/cf96e47e4e614f199a077de7771e7817.jpg
065563, Label_H_10, [23, 417, 165, 548], /images/H_waist-length_hair/b5bddc91f860a4090b71bac2756a93a2.jpg
065564, Label_H_10, [57, 121, 131, 186], /images/H_waist-length_hair/cd44157aa8cb202007a57022d097e4c9.jpg
065565, Label_H_10, [180, 101, 321, 239], /images/H_waist-length_hair/8ced991368538ba6ded0e83ad3bb062d.jpg
065566, Label_H_10, [218, 342, 403, 519], /images/H_waist-length_hair/cff13097220de29c07b27b8c524c5a37.jpg
065567, Label_H_05, [165, 115, 300, 184], /images/H_french_twist/73a7aecb277c502fe5688b7a8f931fb8.jpg
065568, Label_H_05, [309, 146, 516, 356], /images/H_french_twist/de86c456e99c36369e543a33521963a7.jpg
065569, Label_H_05, [203, 92, 341, 169], /images/H_french_twist/138acd3c9b05028c7200ff37e761b33d.jpg
065570, Label_H_05, [274, 53, 483, 242], /images/H_french_twist/707aada1511415fa3b6f5cbe74571614.jpg
065571, Label_H_05, [242, 189, 384, 351], /images/H_french_twist/8c31e5fd98279569fcc899553a855a3d.jpg
065572, Label_H_05, [125, 224, 190, 255], /images/H_french_twist/261ad6c5a2799c3d96afc953336982ab.jpg
065573, Label_H_05, [256, 433, 444, 473], /images/H_french_twist/59d08d9c7a03a8b86843f3c640b9a63c.jpg
065574, Label_H_05, [304, 81, 567, 374], /images/H_french_twist/c25b8603a87c131169826fb212e0682e.jpg
065575, Label_H_05, [393, 645, 678, 750], /images/H_french_twist/4c73395eaa523b92a86ec9923ca1addb.jpg
065576, Label_H_05, [193, 155, 369, 351], /images/H_french_twist/1fcbb640d03cb756015ed0f09c7b0ca7.jpg
065577, Label_H_05, [304, 432, 462, 504], /images/H_french_twist/8c4ed72def9f7ad579df89e1e73f06cf.jpg
065578, Label_H_05, [302, 28, 509, 210], /images/H_french_twist/821fe899912bf34a80e7d5a31802ba68.jpg
065579, Label_H_05, [175, 263, 299, 327], /images/H_french_twist/192511127df2074877857b8c7b4654c3.jpg
065580, Label_H_05, [305, 418, 605, 672], /images/H_french_twist/f36b0318a7a4566c4d11c0e461d13e08.jpg
065581, Label_H_05, [238, 108, 407, 274], /images/H_french_twist/d13eea86245115cfc23b33d4a57c8f0d.jpg
065582, Label_H_05, [240, 319, 392, 416], /images/H_french_twist/c8a1eb8d698c90ab17f5d0d654a6d89f.jpg
065583, Label_H_05, [274, 141, 449, 326], /images/H_french_twist/91ebe4dea516f568701a02c12f0812a7.jpg
065584, Label_H_05, [184, 176, 311, 294], /images/H_french_twist/cbc67d76fb689b4cde7763cbd151a121.jpg
065585, Label_H_05, [203, 149, 335, 279], /images/H_french_twist/539254d7b060fd197fa89df7a8b11285.jpg
065586, Label_H_05, [168, 184, 306, 313], /images/H_french_twist/49a41211e6f03183e9120f145ed1d55f.jpg
065587, Label_H_05, [333, 189, 649, 434], /images/H_french_twist/f3f12c3da5ab13ded0a4d6c7540dfca9.jpg
065588, Label_H_05, [368, 607, 638, 705], /images/H_french_twist/03416656e7b4866f8e71c94d04fad82b.jpg
065589, Label_H_05, [246, 83, 401, 232], /images/H_french_twist/812d8a0243f23f4e22f45acde5d5c216.jpg
065590, Label_H_05, [236, 308, 383, 369], /images/H_french_twist/e7b9f7df41196608753da788682c9ac4.jpg
065591, Label_H_05, [227, 149, 414, 300], /images/H_french_twist/4da501c6fbfbc73a1c7e3bfba535f587.jpg
065592, Label_H_05, [215, 515, 441, 600], /images/H_french_twist/ce66c4a7bb3c214f9b3ed5f27269768f.jpg
065593, Label_H_05, [213, 126, 361, 256], /images/H_french_twist/a397a706e706075a0589873ebf5af7ee.jpg
065594, Label_H_05, [205, 197, 386, 404], /images/H_french_twist/d74affcf8ceba4686112739c87f6ca39.jpg
065595, Label_H_05, [343, 362, 469, 475], /images/H_french_twist/9f89a7a70fce7a5f98be59a703564610.jpg
065596, Label_H_05, [160, 210, 289, 337], /images/H_french_twist/7f78ddf1c76c605a3cd36455fed7ef78.jpg
065597, Label_H_30, [42, 113, 121, 188], /images/H_wave_hair/9c26eb6f96504397756c6c1f1d2b6d7f.jpg
065598, Label_H_30, [86, 304, 199, 369], /images/H_wave_hair/317ff18fc7a78c7fc654b0ada55762cf.jpg
065599, Label_H_30, [57, 203, 127, 259], /images/H_wave_hair/6765923cb57271c0fa8ee8dd72b222aa.jpg
065600, Label_H_30, [110, 235, 205, 305], /images/H_wave_hair/fe643bb0598cf8d848581dbef1271eab.jpg
065601, Label_H_30, [97, 131, 179, 199], /images/H_wave_hair/0b3f53e24de2f0180cc220d88b9baaaa.jpg
065602, Label_H_30, [76, 109, 150, 180], /images/H_wave_hair/4b01950fd2a763ae8e5537c431efb37f.jpg
065603, Label_H_30, [90, 29, 172, 70], /images/H_wave_hair/771dce12030be0be34e72a657a50bca4.jpg
065604, Label_H_30, [32, 95, 89, 149], /images/H_wave_hair/2d68440929a850701d45d869d1999013.jpg
065605, Label_H_30, [129, 181, 252, 310], /images/H_wave_hair/edd243970f4d2bd4fc629147d2c54836.jpg
065606, Label_H_30, [60, 188, 135, 255], /images/H_wave_hair/1eb27ebb5138ef2e99d07f9bb6056e95.jpg
065607, Label_H_30, [228, 289, 421, 445], /images/H_wave_hair/e1e3d8807b18f134d0d08d03ae5c1088.jpg
065608, Label_H_30, [162, 336, 304, 488], /images/H_wave_hair/642971dd4873637d681caed9748fdfa3.jpg
065609, Label_H_30, [273, 228, 506, 476], /images/H_wave_hair/a2b29dec14ec9d67ab17cb19b1673a2c.jpg
065610, Label_H_30, [135, 168, 257, 281], /images/H_wave_hair/85e31a1ff6d1ddccdafae4803017c9ad.jpg
065611, Label_H_30, [151, 361, 305, 459], /images/H_wave_hair/f4af516e4ab6640e9b37f0a5f6d18027.jpg
065612, Label_H_30, [156, 200, 264, 309], /images/H_wave_hair/5e2e41241995d0fee5ffb791d8fd9db8.jpg
065613, Label_H_30, [234, 271, 453, 478], /images/H_wave_hair/84bc9060c40361a8f8f3c586f7baca4c.jpg
065614, Label_H_30, [102, 233, 244, 380], /images/H_wave_hair/82ac659f3644bc641dcda4f62001bd58.jpg
065615, Label_H_30, [166, 315, 369, 483], /images/H_wave_hair/6f706ec2dea4a88c7acb7a53aafe2e3a.jpg
065616, Label_H_30, [262, 247, 487, 479], /images/H_wave_hair/ef2d09736cbbe3386cdbb01ad9f26ac7.jpg
065617, Label_H_30, [144, 124, 193, 154], /images/H_wave_hair/93ccef3d1c0c4057eec785bad75e67dd.jpg
065618, Label_H_30, [218, 277, 376, 409], /images/H_wave_hair/e7e438cbf7c56a6f08223077ac36c86c.jpg
065619, Label_H_30, [116, 79, 257, 212], /images/H_wave_hair/77952bdd170a752999d8a3520d0da29e.jpg
065620, Label_H_30, [62, 86, 203, 205], /images/H_wave_hair/8d0b3def9eaeb6aaffd6a3a0ba980fd1.jpg
065621, Label_H_30, [124, 167, 236, 253], /images/H_wave_hair/8758e211e4a7362534688d7458e31174.jpg
065622, Label_H_30, [102, 183, 165, 249], /images/H_wave_hair/71b437f9dac7860be94db5a4e6d137d2.jpg
065623, Label_H_30, [110, 215, 250, 346], /images/H_wave_hair/4d1f10eca4b24b81b3f9da554dc4ed2d.jpg
065624, Label_H_30, [171, 225, 273, 343], /images/H_wave_hair/504ba126e9549d2e2c456530b85cc539.jpg
065625, Label_H_30, [146, 103, 310, 277], /images/H_wave_hair/ae373a719a740d3e5fcfbeae977766fd.jpg
065626, Label_H_30, [63, 105, 122, 161], /images/H_wave_hair/46446138608c910f91e4a6f534d783ab.jpg
065627, Label_H_30, [111, 259, 269, 416], /images/H_wave_hair/719a79e78058d05bdba80785339872e2.jpg
065628, Label_H_30, [93, 421, 223, 545], /images/H_wave_hair/946c5aa4a2f36b979b1a1f8f61812d7a.jpg
065629, Label_H_30, [112, 176, 267, 238], /images/H_wave_hair/fd24b9b84b7b6bb0763975f855bee1fb.jpg
065630, Label_H_30, [91, 156, 195, 241], /images/H_wave_hair/378a80aa3f814ba1774adec0a62f3b7c.jpg
065631, Label_H_30, [215, 122, 393, 315], /images/H_wave_hair/1ebb8a198936c24de0843498bf28c35a.jpg
065632, Label_H_30, [125, 204, 275, 285], /images/H_wave_hair/7ba8fffb18632bf493cc20d5358a50df.jpg
065633, Label_H_30, [138, 197, 236, 296], /images/H_wave_hair/10506c85109c8d8b5e7e1d05fa2ddea7.jpg
065634, Label_H_30, [543, 805, 956, 1116], /images/H_wave_hair/89f716564a8b7d19d33f8258006080db.jpg
065635, Label_H_30, [1009, 1342, 1763, 2108], /images/H_wave_hair/41480cdc9148f61e84f8155d1bdfecb5.jpg
065636, Label_H_30, [93, 113, 202, 222], /images/H_wave_hair/77820683d90eda75904f41f0dacb326d.jpg
065637, Label_H_30, [118, 229, 231, 307], /images/H_wave_hair/17f7372fe3e0ef4ce3b7a967c1edfc17.jpg
065638, Label_H_30, [126, 106, 247, 226], /images/H_wave_hair/71dac693033219d4329898130c108c9d.jpg
065639, Label_H_30, [90, 90, 176, 181], /images/H_wave_hair/a9ff798765d658d0439bfce54bea6577.jpg
065640, Label_H_30, [92, 123, 224, 256], /images/H_wave_hair/a1448e328ce8f305df4cb5e19ec3aa1b.jpg
065641, Label_H_30, [131, 138, 235, 239], /images/H_wave_hair/c90ba4cbb5220bb44595533f9a06cc5c.jpg
065642, Label_H_30, [109, 165, 190, 239], /images/H_wave_hair/68276673037d90142464c05b994eb980.jpg
065643, Label_H_30, [165, 144, 326, 281], /images/H_wave_hair/ffebb8713edaf0fe147947763f8d9230.jpg
065644, Label_H_30, [161, 175, 320, 318], /images/H_wave_hair/7162d59a98fbcd0714c4210c4db76e17.jpg
065645, Label_H_30, [71, 174, 124, 217], /images/H_wave_hair/b934e5cde04d7e6784217d84394fa87f.jpg
065646, Label_H_30, [116, 186, 222, 292], /images/H_wave_hair/6c7145d1c93a3100b1ede3d6527c5951.jpg
065647, Label_H_30, [276, 504, 582, 752], /images/H_wave_hair/23d72e07b7b6f909a5130b581d85a983.jpg
065648, Label_H_30, [91, 162, 230, 292], /images/H_wave_hair/1d5454a53defa0c6d595f1217dc8e535.jpg
065649, Label_H_30, [286, 41, 486, 146], /images/H_wave_hair/aea468115bfada6d80d671164da9a580.jpg
065650, Label_H_30, [111, 121, 221, 233], /images/H_wave_hair/c8ab1c324890b772f38c786aef232e05.jpg
065651, Label_H_30, [114, 113, 230, 243], /images/H_wave_hair/46b5258ceb777dfb451fef0faf3a4cd5.jpg
065652, Label_H_30, [233, 131, 394, 285], /images/H_wave_hair/738b6dffeaf7871d2262faa0d914761b.jpg
065653, Label_H_30, [167, 238, 319, 357], /images/H_wave_hair/15c86da918950656faf06873e818d3e4.jpg
065654, Label_H_30, [136, 122, 276, 243], /images/H_wave_hair/cca768d022874d66c2eab7fed4ea719b.jpg
065655, Label_H_30, [134, 213, 235, 270], /images/H_wave_hair/1f742327fc4c757d42646e8bdce02d21.jpg
065656, Label_H_30, [56, 186, 163, 294], /images/H_wave_hair/539de5ef7d3a319a12517785b3e60941.jpg
065657, Label_H_30, [121, 86, 217, 195], /images/H_wave_hair/7fe0b34f758f05e68dcd93aeb11e54da.jpg
065658, Label_H_30, [63, 83, 163, 167], /images/H_wave_hair/1037de60a076d0844cf1b55d73a8df58.jpg
065659, Label_H_30, [215, 234, 383, 404], /images/H_wave_hair/c4a3ca65ed63d8e7b06154face28f025.jpg
065660, Label_H_30, [85, 148, 191, 243], /images/H_wave_hair/346d34d54b63b6ba7e06473e225c2d62.jpg
065661, Label_H_30, [80, 75, 154, 154], /images/H_wave_hair/115dec58b9d4b0b46b11131f6af23177.jpg
065662, Label_H_30, [78, 239, 167, 294], /images/H_wave_hair/2f80049677ef0bc7b6e7f31f1a0fc243.jpg
065663, Label_H_30, [206, 312, 337, 451], /images/H_wave_hair/0886c184e33b201ca71a564cf6e3539a.jpg
065664, Label_H_30, [179, 269, 352, 432], /images/H_wave_hair/1e41be50cee5bf40b9b8cfcf5c711c09.jpg
065665, Label_H_30, [217, 299, 388, 464], /images/H_wave_hair/c53f2eca2cc94d797bb789feceb8ff1c.jpg
065666, Label_H_30, [123, 256, 256, 386], /images/H_wave_hair/06218e540b40442192d14b03afc48d3b.jpg
065667, Label_H_30, [181, 276, 319, 418], /images/H_wave_hair/2c43389c4e2831b91beb9857dcd30d69.jpg
065668, Label_H_30, [178, 180, 314, 321], /images/H_wave_hair/3643f24d461a9438caa920e3a03cb0ce.jpg
065669, Label_H_30, [189, 304, 314, 425], /images/H_wave_hair/f53e187434585562905b9d49ee76c5c6.jpg
065670, Label_H_30, [115, 293, 252, 404], /images/H_wave_hair/3c7598d714cc06e7b5aa619f79d6fa2e.jpg
065671, Label_H_30, [171, 194, 286, 309], /images/H_wave_hair/a30233665ac3de2f4ebc63b77dd41f5d.jpg
065672, Label_H_30, [186, 326, 322, 429], /images/H_wave_hair/56d932dbee1bf7a4e9e1f1aee94be1a1.jpg
065673, Label_H_30, [146, 174, 320, 364], /images/H_wave_hair/3c4930d8aa7f83631ebbb4a994d215c1.jpg
065674, Label_H_30, [179, 283, 307, 412], /images/H_wave_hair/ff8fbcf0ff16cd24d803265b574bb6fd.jpg
065675, Label_H_30, [190, 312, 338, 440], /images/H_wave_hair/7cdee97dd8b3a627d08d73ae6c6068ec.jpg
065676, Label_H_30, [227, 215, 382, 382], /images/H_wave_hair/cee00009889169db896f3e4ea579596e.jpg
065677, Label_H_30, [166, 228, 299, 362], /images/H_wave_hair/0201c4f299f1c86978bb3acd74d4d275.jpg
065678, Label_H_30, [106, 237, 231, 368], /images/H_wave_hair/ae13635e31bd935a091c9454623315a5.jpg
065679, Label_H_30, [198, 157, 357, 305], /images/H_wave_hair/930d3987b3d8adcae0abca394e63da7e.jpg
065680, Label_H_30, [228, 218, 393, 387], /images/H_wave_hair/6f595bbdf8e02f5ee51f6ffa1ee1e5a4.jpg
065681, Label_H_30, [142, 215, 292, 351], /images/H_wave_hair/87ab954f757d1474d0569db29f89d7fa.jpg
065682, Label_H_30, [217, 201, 400, 383], /images/H_wave_hair/34fd4f0d312b925d592b83b27b51e8a0.jpg
065683, Label_H_30, [176, 226, 351, 410], /images/H_wave_hair/6b488a2966084b6c790ae968f3434109.jpg
065684, Label_H_30, [224, 211, 357, 366], /images/H_wave_hair/77ab9349b01a81d3d9f0eb5ad0b2ab37.jpg
065685, Label_H_30, [100, 136, 262, 276], /images/H_wave_hair/7463b98a060717d2eae2487653505392.jpg
065686, Label_H_30, [261, 218, 483, 435], /images/H_wave_hair/1f08e452974eca353b64bb424066ca9f.jpg
065687, Label_H_30, [242, 230, 450, 438], /images/H_wave_hair/525d9771dca95ac39e025a176ba97daa.jpg
065688, Label_H_30, [147, 154, 269, 274], /images/H_wave_hair/b74cf6dbd19cf600d20f9b7536bae2f5.jpg
065689, Label_H_30, [459, 413, 820, 687], /images/H_wave_hair/6ee38f3ea29dd1366f6143507108b6d9.jpg
065690, Label_H_30, [136, 210, 236, 307], /images/H_wave_hair/13be2f0c1c69e400fab85807c90930b6.jpg
065691, Label_H_30, [136, 120, 243, 226], /images/H_wave_hair/b4f9fa2593ac0bc0d04eb9471b79ff79.jpg
065692, Label_H_30, [114, 385, 286, 492], /images/H_wave_hair/0e29c8ae5623776c08dc9f24026a9106.jpg
065693, Label_H_30, [103, 316, 306, 521], /images/H_wave_hair/0eabf517c6a88f98ff1cdd72ae861e2b.jpg
065694, Label_H_30, [89, 268, 222, 389], /images/H_wave_hair/951503dde920ba89bca38fa5ac4a96c8.jpg
065695, Label_H_30, [158, 400, 303, 540], /images/H_wave_hair/48dd3aa2ce77adb2c16761a0bfb39f3c.jpg
065696, Label_H_30, [218, 194, 404, 400], /images/H_wave_hair/bd1ddfb4f0f1f22c224fd2e29a2fa8c9.jpg
065697, Label_H_30, [356, 468, 649, 782], /images/H_wave_hair/b484f00f87397d6e98853bb720599223.jpg
065698, Label_H_30, [271, 286, 477, 483], /images/H_wave_hair/6359b5af867922571e4dc186ada7ae50.jpg
065699, Label_H_30, [96, 133, 189, 213], /images/H_wave_hair/375671556b5c3c9f9d50ffe2632ba9ea.jpg
065700, Label_H_30, [165, 394, 391, 601], /images/H_wave_hair/72de487f62b79b67360318e26cef6f28.jpg
065701, Label_H_30, [245, 385, 470, 598], /images/H_wave_hair/06f95a790cfd73dfb200467676bf43a4.jpg
065702, Label_H_30, [357, 440, 650, 759], /images/H_wave_hair/ada65e66a926d7637bd9e8295fa97bb9.jpg
065703, Label_H_30, [134, 130, 262, 270], /images/H_wave_hair/a5d86a27e5b54a3cd4c0eee89090b6d0.jpg
065704, Label_H_30, [190, 187, 306, 283], /images/H_wave_hair/a0c7985b15a0675f8b626dc8c80a3f09.jpg
065705, Label_H_30, [170, 280, 279, 375], /images/H_wave_hair/4285ce90ad21ce37f4db7eceb00e1534.jpg
065706, Label_H_30, [202, 237, 398, 436], /images/H_wave_hair/2ffca2632a7877e6d5be5689b52beea8.jpg
065707, Label_H_30, [198, 244, 312, 347], /images/H_wave_hair/c3066da405d15de63496ae0e90b110aa.jpg
065708, Label_H_30, [291, 309, 476, 491], /images/H_wave_hair/ea4216502be87672200e3c1a168f2826.jpg
065709, Label_H_30, [108, 143, 214, 233], /images/H_wave_hair/d61e3aa919f1b10c06f1fcc2bf26b276.jpg
065710, Label_H_30, [170, 213, 335, 353], /images/H_wave_hair/d206405b81f78e77a90f688d974bf37d.jpg
065711, Label_H_30, [134, 283, 313, 387], /images/H_wave_hair/e47c3d7e4478e84d2633f1144c4907dd.jpg
065712, Label_H_30, [248, 252, 454, 461], /images/H_wave_hair/850df7f4fed1684258fc18e973bb07c6.jpg
065713, Label_H_30, [296, 118, 569, 365], /images/H_wave_hair/cebda3a81bb6e5fb67621444a3700db8.jpg
065714, Label_H_30, [135, 130, 256, 245], /images/H_wave_hair/a26c802257d83f104a322969e3539f5f.jpg
065715, Label_H_30, [159, 183, 288, 320], /images/H_wave_hair/41331e72de1c2b5a418327844f47d257.jpg
065716, Label_H_30, [192, 119, 336, 267], /images/H_wave_hair/b3e1ea5bea71597e43fe479dca62ab21.jpg
065717, Label_H_30, [374, 316, 682, 648], /images/H_wave_hair/a05653edec75f3f4db746cf044fd3831.jpg
065718, Label_H_30, [118, 63, 238, 183], /images/H_wave_hair/96f1f7b0c0ddb64ad17023400029ee4c.jpg
065719, Label_H_30, [62, 161, 187, 286], /images/H_wave_hair/58d72a55f76df424b4b1d2fc1f40a9f0.jpg
065720, Label_H_30, [111, 153, 229, 255], /images/H_wave_hair/8e5c4ce4f4f0c962944e2c8a9b3ae718.jpg
065721, Label_H_30, [284, 98, 535, 258], /images/H_wave_hair/7a1cd3114484bd4c27ad76e72dd437c7.jpg
065722, Label_H_30, [178, 155, 379, 370], /images/H_wave_hair/b2879a78211ae99976fe5c1da0c4bd7d.jpg
065723, Label_H_30, [99, 93, 202, 205], /images/H_wave_hair/41d9fc9a2f0a1b3901b2d9f6a4e4b4cf.jpg
065724, Label_H_30, [73, 148, 163, 233], /images/H_wave_hair/a733ce86f8673df37ea7c78fe844413e.jpg
065725, Label_H_30, [152, 240, 191, 276], /images/H_wave_hair/634cda9f08868369fac866f9014b0f73.jpg
065726, Label_H_30, [179, 171, 313, 321], /images/H_wave_hair/af4949f4db74600b620dbd862ff89a64.jpg
065727, Label_H_30, [186, 126, 363, 286], /images/H_wave_hair/b345fc44eeee9fc0b45b3f955cfba83c.jpg
065728, Label_H_30, [141, 182, 297, 346], /images/H_wave_hair/4e0df596fda264802b9e39e317474fbe.jpg
065729, Label_H_30, [121, 107, 266, 243], /images/H_wave_hair/e233100482d637b8c672c049e6f6cdb8.jpg
