000611, Label_E_14, [127, 201, 319, 414], /images/E_camera_lens/28840f11d6f0bc720b396f50d5f9bfd9.jpg
000663, Label_E_14, [12, 96, 466, 547], /images/E_camera_lens/224dc22f2225c2de58cd719a80933952.jpg
000664, Label_E_14, [238, 133, 1534, 1990], /images/E_camera_lens/68ef50ad9f698b487a0ac578b2e7019a.jpg
000665, Label_E_14, [99, 95, 776, 476], /images/E_camera_lens/28d4b7c763c300edb5169fc4f21770a0.jpg
000666, Label_E_14, [61, 39, 665, 925], /images/E_camera_lens/69f4868d6843feaf2f69e430ea22b5d4.jpg
000667, Label_E_14, [141, 492, 863, 1245], /images/E_camera_lens/a379d4722efa4faba6801bd8bab19b0d.jpg
000668, Label_E_14, [166, 386, 1725, 2026], /images/E_camera_lens/38fd5d08b55180bb832beadb19d2a1fc.jpg
000669, Label_E_14, [0, 0, 682, 943], /images/E_camera_lens/4d50e8c7e6edf87247a7a22e66f58e48.jpg
000670, Label_E_14, [0, 0, 1552, 2592], /images/E_camera_lens/cf0a42e1ace1db32d2e5b57993331c21.jpg
000671, Label_E_14, [53, 287, 1661, 1712], /images/E_camera_lens/277202d4cf3c4d64fee5c666d299fc92.jpg
000672, Label_E_14, [19, 185, 376, 395], /images/E_camera_lens/05d012aebc787d6c777ed65575a018cb.jpg
000673, Label_E_14, [96, 275, 314, 510], /images/E_camera_lens/0d29a366f948ef2f0b222a9e95ec7ad8.jpg
000674, Label_E_14, [213, 26, 810, 1000], /images/E_camera_lens/4123fd3e38bbf0839b9f57c7b202fd6e.jpg
000675, Label_E_14, [43, 71, 283, 423], /images/E_camera_lens/5b8ab4ec3a95df0ed6e2ce4149685a2c.jpg
000676, Label_E_14, [0, 623, 2448, 3264], /images/E_camera_lens/8a92df1746668cdc51c90eead987d103.jpg
000677, Label_E_14, [45, 211, 911, 1073], /images/E_camera_lens/9c9ca1687e099984569c3574234b87e8.jpg
000678, Label_E_14, [107, 108, 502, 519], /images/E_camera_lens/3409cab8e9f58f0657eef41e8032be96.jpg
000679, Label_E_14, [45, 218, 813, 1126], /images/E_camera_lens/bb30f36d53a84e0fe37bf6e0c5533473.jpg
000680, Label_E_14, [65, 153, 528, 661], /images/E_camera_lens/8c1ca700094ad2951f06d4e61c27980e.jpg
000681, Label_E_14, [219, 229, 1376, 1820], /images/E_camera_lens/f206518979dc993f6f2de5ec6307d71e.jpg
000682, Label_E_14, [258, 558, 1290, 1853], /images/E_camera_lens/83c8f2364f5f67705ee40a53e944dd23.jpg
000683, Label_E_14, [0, 2, 500, 375], /images/E_camera_lens/ac57061deb22730cd235f869821b2532.jpg
000684, Label_E_14, [94, 221, 883, 1200], /images/E_camera_lens/47062283b375b52e756edc2b9bc9dedf.jpg
000685, Label_E_14, [2, 27, 429, 478], /images/E_camera_lens/8af5b2f7e39631ee1679a3f818a6e730.jpg
000686, Label_E_14, [55, 157, 681, 931], /images/E_camera_lens/f99d8504f35fc8118ab978d6a0c3e10b.jpg
000687, Label_E_14, [8, 2, 332, 497], /images/E_camera_lens/3132fa27bceb5a1e182098989c4ef686.jpg
000688, Label_E_14, [41, 120, 588, 849], /images/E_camera_lens/e0f7c1b40b1ef4c6f5b4cd36b7f4a2c6.jpg
000689, Label_E_14, [68, 0, 500, 375], /images/E_camera_lens/41c8b0a0853aee6b156cd692085945f2.jpg
000690, Label_E_14, [128, 143, 560, 689], /images/E_camera_lens/3ee3bf88f9fd6fc9581de66c5fa15376.jpg
000691, Label_E_14, [121, 47, 692, 744], /images/E_camera_lens/5e794d8b305f079f9b823ce2a9a26e39.jpg
000692, Label_E_14, [142, 8, 647, 967], /images/E_camera_lens/4692ca7575b72dcb31a3864e08a2c6d2.jpg
000693, Label_E_14, [80, 783, 2629, 2608], /images/E_camera_lens/bcf36aa8f940a7ca94c879f4ae08775e.jpg
000694, Label_E_14, [82, 253, 598, 870], /images/E_camera_lens/27e63387fbc7184ea1797e698126b2eb.jpg
000695, Label_E_14, [10, 71, 673, 951], /images/E_camera_lens/bb33131c5e1a9e416bc2ad0b69c40fc4.jpg
000696, Label_E_14, [45, 113, 383, 401], /images/E_camera_lens/f7f0d981bab1ea940792939bc2d00702.jpg
000697, Label_E_14, [370, 98, 1291, 839], /images/E_camera_lens/c30a84ecf1104f7e62e55c60d4abf63a.jpg
000698, Label_E_14, [153, 0, 546, 700], /images/E_camera_lens/5efeb3d5c669610938cbb2cea6242b10.jpg
000699, Label_E_14, [16, 87, 310, 422], /images/E_camera_lens/82ca9746012d0c0a48be82c2894e90af.jpg
000700, Label_E_14, [43, 0, 368, 545], /images/E_camera_lens/8c8f5958c34a3078aa47b2cbfff1b37e.jpg
000701, Label_E_14, [47, 1, 656, 700], /images/E_camera_lens/f76926fdab1ce669c8c4003d0aa346e1.jpg
000702, Label_E_14, [111, 226, 708, 804], /images/E_camera_lens/a121db462a3447c4e0630022a6053044.jpg
000703, Label_E_14, [169, 200, 699, 875], /images/E_camera_lens/8c2a5ae2abbd8eb3780694aaf924a0d6.jpg
000704, Label_E_14, [0, 106, 574, 580], /images/E_camera_lens/863339d25b3ff59f0c2783a038fd8ad9.jpg
000705, Label_E_14, [268, 319, 1196, 1419], /images/E_camera_lens/c99d495deb12ad0bde5db5fa5c292970.jpg
000706, Label_E_14, [35, 6, 374, 546], /images/E_camera_lens/5599b234c1bdac08a18352ac015367fb.jpg
000707, Label_E_14, [71, 295, 1473, 1986], /images/E_camera_lens/feb957c782ff122ec6bbaef5f39163dc.jpg
000708, Label_E_14, [221, 500, 2338, 2897], /images/E_camera_lens/a1da7bec966820359b0518e08381ebfd.jpg
000709, Label_E_14, [465, 16, 1543, 1971], /images/E_camera_lens/9e62476c0e9de48ebdbb4340ab557670.jpg
000710, Label_E_14, [101, 0, 612, 690], /images/E_camera_lens/3c3fbfc52935527ce3299dcb47810cdd.jpg
000711, Label_E_14, [106, 52, 762, 1550], /images/E_camera_lens/37484233a2980981efa34e0b5ec7766f.jpg
000712, Label_E_14, [70, 192, 404, 522], /images/E_camera_lens/09daad93b2bb91aa676bbbfdd8cca082.jpg
000713, Label_E_14, [38, 127, 739, 984], /images/E_camera_lens/517cdb4289b44905d540001ef8f482ad.jpg
000714, Label_E_14, [241, 35, 1088, 1969], /images/E_camera_lens/c944c93e4b795340667c77f0fc6c32fd.jpg
000715, Label_E_14, [0, 0, 580, 580], /images/E_camera_lens/22b757e6b602e96f710a7ed488afa374.jpg
000716, Label_E_14, [128, 172, 695, 738], /images/E_camera_lens/3edb658eb70a582133a1d84e779224ad.jpg
000717, Label_E_14, [0, 502, 1943, 2912], /images/E_camera_lens/91e96b48e5bae0f0d81ed7dc1ffb04ed.jpg
000718, Label_E_14, [195, 2, 605, 796], /images/E_camera_lens/0fc2b07e85a405e2df14895465ab0ef8.jpg
000719, Label_E_14, [38, 14, 318, 441], /images/E_camera_lens/423259f15df942f46f3a328c09fad18e.jpg
000720, Label_E_14, [0, 2, 450, 600], /images/E_camera_lens/0d0bb0a08aae6b960b077257f7782d6c.jpg
000721, Label_E_14, [15, 0, 566, 820], /images/E_camera_lens/5d37be88eabc98999d1a840e77278c25.jpg
000722, Label_E_14, [25, 90, 459, 419], /images/E_camera_lens/a2d9f2874fe9bf3051d0558c2d79ec77.jpg
000723, Label_E_14, [168, 0, 1704, 2272], /images/E_camera_lens/91f4abe4227bf4dc7d46f662869b5b6c.jpg
000724, Label_E_14, [116, 25, 817, 1252], /images/E_camera_lens/05138da11c98a1056e8ca6d9df42394e.jpg
000725, Label_E_14, [23, 75, 264, 387], /images/E_camera_lens/5e3a0d2ddd6b54d2e502871236d20956.jpg
000726, Label_E_14, [60, 27, 249, 371], /images/E_camera_lens/5c0ffebbabdd5abaf2abd52ebf212b47.jpg
000727, Label_E_14, [87, 54, 799, 996], /images/E_camera_lens/d2e8a92452bd3f111890f4a13a360fbc.jpg
000728, Label_E_14, [93, 111, 305, 422], /images/E_camera_lens/1dc3c3dedfadfe3984be5362bde57f99.jpg
000729, Label_E_14, [7, 163, 879, 1041], /images/E_camera_lens/880cdfaf1e0820af91fc76559c50efd7.jpg
000730, Label_E_14, [727, 895, 2365, 2542], /images/E_camera_lens/b3c22f79988b4105c5d753ceb93c5158.jpg
000731, Label_E_14, [134, 300, 922, 1454], /images/E_camera_lens/4a79dd46bd21fe205be2c6d8255974eb.jpg
000732, Label_E_14, [43, 19, 712, 991], /images/E_camera_lens/4fe6bad438745ef480dfca1f0d390709.jpg
000733, Label_E_14, [82, 285, 1080, 1287], /images/E_camera_lens/7dc1618fd5c877a4bbfe6c607975959d.jpg
000734, Label_E_14, [19, 20, 294, 346], /images/E_camera_lens/e5413157ba1162a1ee126ee3ff0dd9d0.jpg
000735, Label_E_14, [27, 154, 493, 621], /images/E_camera_lens/fa4fb8eb8a5052f3aed689d75342990e.jpg
000736, Label_E_14, [103, 150, 264, 407], /images/E_camera_lens/90e582d72a42e9e97f722c62a214a11b.jpg
000737, Label_E_14, [584, 200, 2100, 3103], /images/E_camera_lens/35b548ccb07cb6c1a01fa48d4b4ce408.jpg
000738, Label_E_14, [271, 78, 1460, 2034], /images/E_camera_lens/58195e75cbddadfef52f83282e950079.jpg
000739, Label_E_14, [244, 343, 1521, 1988], /images/E_camera_lens/e08e9c9a9dbe6f0884561820481c5457.jpg
000740, Label_E_14, [37, 316, 934, 889], /images/E_camera_lens/b4a94581d8b09d567adbeed7c4eb1a1c.jpg
000741, Label_E_14, [31, 8, 303, 439], /images/E_camera_lens/d4948474115cf4ea9ed76dff8f4d3bc1.jpg
000742, Label_E_14, [76, 231, 611, 839], /images/E_camera_lens/66f3c5a5f73ea6df5ca9005da019026c.jpg
000743, Label_E_14, [0, 0, 768, 877], /images/E_camera_lens/7a7e011b0552e74ba7c77c467b40e42c.jpg
000744, Label_E_14, [38, 109, 374, 440], /images/E_camera_lens/83cb64b1ad0acc6b6de174e3160b0a14.jpg
000745, Label_E_14, [0, 325, 1484, 1777], /images/E_camera_lens/dcc29cab1955c9ee3d5544c67fa56beb.jpg
000746, Label_E_14, [185, 1186, 2471, 2707], /images/E_camera_lens/0d1f8bc76071ffee60c0954789962dc9.jpg
000747, Label_E_14, [37, 35, 745, 1166], /images/E_camera_lens/d55b0932c36fb2c42d5be8740a186c3c.jpg
000748, Label_E_14, [0, 0, 722, 1029], /images/E_camera_lens/2559b351f539901aa9c38d281e85bad8.jpg
000749, Label_E_14, [104, 81, 399, 517], /images/E_camera_lens/33b6565122f9e4e22fa25f3bec125b1e.jpg
000750, Label_E_14, [61, 306, 749, 981], /images/E_camera_lens/2eddfb7c0eac449738c6f4d13ce52c8f.jpg
000751, Label_E_14, [0, 0, 613, 650], /images/E_camera_lens/6916f0f261a3564700e99cae0e88221f.jpg
000752, Label_E_14, [0, 0, 965, 1147], /images/E_camera_lens/b46633397c6423d853dcfc486ed30d49.jpg
000753, Label_E_14, [37, 24, 758, 1008], /images/E_camera_lens/2535b8f4b3d90d12bc2021adaa60ea80.jpg
000754, Label_E_14, [24, 348, 857, 1100], /images/E_camera_lens/4459bda4033ca49cb28bc351d4c1f67b.jpg
000755, Label_E_14, [80, 273, 1530, 1759], /images/E_camera_lens/d618361161598aacdab48317336df353.jpg
000756, Label_E_14, [49, 337, 659, 931], /images/E_camera_lens/b76889960febb225de2749cc0ff91487.jpg
000757, Label_E_14, [51, 157, 325, 417], /images/E_camera_lens/9dd73cde5dd7329403dedac4d41e60c1.jpg
000758, Label_E_14, [49, 75, 296, 532], /images/E_camera_lens/8109665980c02ac0e0a1b9aa4f125291.jpg
000759, Label_E_14, [42, 207, 1142, 1360], /images/E_camera_lens/861a1d27f8a5de80defdf1dd589dfa08.jpg
000760, Label_E_14, [14, 6, 681, 1021], /images/E_camera_lens/5b1db50f79e99fc5c169df4b901cb92e.jpg
000761, Label_E_14, [0, 127, 628, 885], /images/E_camera_lens/3400bb993f33fbf6e05414efb8f712fb.jpg
000762, Label_E_14, [0, 288, 1080, 1388], /images/E_camera_lens/3b38c04946f1e5822ea1bda8f2c60141.jpg
000763, Label_E_14, [122, 4, 784, 1196], /images/E_camera_lens/401957aa10af8df3c2ada3abcab6c3fd.jpg
000764, Label_E_14, [0, 28, 534, 744], /images/E_camera_lens/666d2b19930fb8a09c4b3387d592e83e.jpg
000765, Label_E_14, [39, 17, 381, 546], /images/E_camera_lens/fe250420fd2aa568b22e56863f9c3052.jpg
000766, Label_E_14, [205, 233, 683, 1024], /images/E_camera_lens/6ae0c2021f352a77fe8f4e3338e60dce.jpg
000767, Label_E_14, [0, 348, 683, 1024], /images/E_camera_lens/be6e91da9e7c57409c0e872c28675399.jpg
000768, Label_E_14, [76, 0, 1850, 2436], /images/E_camera_lens/6f674452d3a77c945a59c060791c2875.jpg
000769, Label_E_14, [205, 639, 1164, 1641], /images/E_camera_lens/237746cf445c267e4bdfadd4800692cf.jpg
000770, Label_E_14, [53, 153, 962, 912], /images/E_camera_lens/6d7620528c136d16ec4e8815e2938653.jpg
000771, Label_E_14, [33, 39, 975, 986], /images/E_camera_lens/c1d55ed48604859a2513d4a8e0c83f69.jpg
000772, Label_E_14, [29, 136, 651, 713], /images/E_camera_lens/4434f3e7994a13e067af09e32002c249.jpg
000773, Label_E_14, [179, 808, 1994, 2187], /images/E_camera_lens/c841aa42369a94554e40f8b686e62171.jpg
000774, Label_E_14, [0, 0, 1024, 1024], /images/E_camera_lens/9d8f07de60a1e6a6b4e2441283c18daf.jpg
000775, Label_E_14, [80, 41, 269, 512], /images/E_camera_lens/36102f27354e93c6d085db1f57cd5431.jpg
000776, Label_E_14, [108, 435, 623, 989], /images/E_camera_lens/518d62420145ea626f0ae948db29bcd3.jpg
000777, Label_E_14, [166, 200, 665, 698], /images/E_camera_lens/9c5393445ec1380d1351def9784683eb.jpg
000778, Label_E_14, [0, 191, 667, 969], /images/E_camera_lens/3145fbc7e9c0cf5655975642d8773607.jpg
000779, Label_E_14, [10, 18, 473, 482], /images/E_camera_lens/f9d50e9f9f5697e123a53fa7ead45b20.jpg
000780, Label_E_14, [1, 0, 1024, 1024], /images/E_camera_lens/49a616c661b98e6f11da5003f775b303.jpg
000781, Label_E_14, [23, 13, 297, 288], /images/E_camera_lens/049821cc6a5b61707e0c4310fa081126.jpg
000782, Label_E_14, [156, 7, 642, 786], /images/E_camera_lens/de1bf3d54893a4cb49f8c31025d6def1.jpg
000783, Label_E_14, [152, 161, 623, 638], /images/E_camera_lens/f7ec44daabb45cdb57140ac0c007177a.jpg
000784, Label_E_14, [84, 203, 696, 817], /images/E_camera_lens/93a497a27beecd12832e4d9fc4d375a6.jpg
000785, Label_E_14, [69, 99, 389, 509], /images/E_camera_lens/13104a11ea85f281bf6e581319a24b60.jpg
000786, Label_E_14, [57, 50, 847, 848], /images/E_camera_lens/7fb222bde02d72806a4d8cea5d29a3fd.jpg
000787, Label_E_14, [441, 45, 1024, 1066], /images/E_camera_lens/9fd9d7343359058911577fe6dc2f19a3.jpg
000788, Label_E_14, [240, 178, 494, 936], /images/E_camera_lens/007af775d7d1bc4530ffff5bed1a1b7c.jpg
000789, Label_E_14, [12, 49, 550, 594], /images/E_camera_lens/adec4621f7ffdc7fe14ff69fb4341553.jpg
000790, Label_E_14, [122, 205, 589, 872], /images/E_camera_lens/22be958b6830e61cb2ab985c128279f7.jpg
000791, Label_E_14, [25, 27, 352, 486], /images/E_camera_lens/f31e00c7e4a8472d3029b853294eae3c.jpg
000792, Label_E_14, [61, 136, 318, 527], /images/E_camera_lens/31ccfe46d03e77adfe49ff98b19d5966.jpg
000793, Label_E_14, [33, 92, 595, 656], /images/E_camera_lens/8efc04702ca6139a740cbc2787f37afb.jpg
000794, Label_E_14, [4, 127, 371, 387], /images/E_camera_lens/c015ebfb3f556e5e29a27d9f21b718aa.jpg
000795, Label_E_14, [149, 318, 592, 859], /images/E_camera_lens/b7fbdc84b82c1bafcf0fd6b183395080.jpg
000796, Label_E_14, [217, 83, 771, 915], /images/E_camera_lens/37adefa96edfa16a1a4c9b9f93f75738.jpg
000797, Label_E_14, [0, 0, 1925, 1804], /images/E_camera_lens/de35b34297df2f2c819626f371d09033.jpg
000798, Label_E_14, [200, 0, 1046, 1499], /images/E_camera_lens/09c2fb7a3fd3d9c3439bb44345d35716.jpg
000799, Label_E_14, [23, 241, 711, 907], /images/E_camera_lens/54eba71404030afa336da6ed8acf5233.jpg
000800, Label_E_14, [96, 174, 736, 825], /images/E_camera_lens/6bc9ef6793dc3658cef762f378810ed3.jpg
000801, Label_E_14, [0, 511, 1406, 2021], /images/E_camera_lens/942f09b242c1aa46360aebdb60d45250.jpg
000802, Label_E_14, [59, 200, 605, 746], /images/E_camera_lens/7a721391f7cb00c494354d73c17c237b.jpg
000803, Label_E_14, [223, 94, 946, 808], /images/E_camera_lens/fb0570da54f7a2a99912e8a311276a92.jpg
000804, Label_E_14, [289, 0, 2314, 1728], /images/E_camera_lens/460c176df1a987bb22177cee457e4f2b.jpg
000805, Label_E_14, [79, 263, 703, 751], /images/E_camera_lens/866d6ce32617a47aee87e5c8d7dd81c3.jpg
000806, Label_E_14, [60, 36, 907, 1551], /images/E_camera_lens/9a2e1f1dbde0063a208a05d9e1eb549e.jpg
000807, Label_E_14, [70, 39, 899, 1242], /images/E_camera_lens/a7cb402adfd0bb365a05dba6f335ff3a.jpg
000808, Label_E_14, [27, 78, 623, 799], /images/E_camera_lens/9b8e13438fc85b4ad2c557cc0099e67c.jpg
000809, Label_E_14, [156, 324, 1582, 1723], /images/E_camera_lens/45be1dc1e14afa7ea37b7c1ce62e8fe8.jpg
000810, Label_E_14, [129, 159, 1512, 1907], /images/E_camera_lens/932866a3c7d8a9d485dcc68c90e1c72f.jpg
000811, Label_E_14, [0, 241, 1536, 2012], /images/E_camera_lens/02a70442029feae20f3b3631623ba2d3.jpg
000812, Label_E_14, [291, 521, 795, 1048], /images/E_camera_lens/bdfe84b846147e8af1a4fa34414b7c11.jpg
000813, Label_E_14, [31, 99, 1169, 1496], /images/E_camera_lens/ab5cd5b0ba5a6453b133170a7065216f.jpg
000814, Label_E_14, [86, 195, 708, 850], /images/E_camera_lens/64be91ce070cb2924c59964a680f2bf1.jpg
000815, Label_E_14, [34, 83, 269, 317], /images/E_camera_lens/9d1084a203c4af3872a5c177c1b5225f.jpg
000816, Label_E_14, [40, 77, 451, 564], /images/E_camera_lens/5dce528b1c99e257adc3892010a44bf2.jpg
000817, Label_E_14, [65, 249, 594, 761], /images/E_camera_lens/fb439c494c9139a4957fe96071f28ecc.jpg
000818, Label_E_14, [138, 225, 623, 845], /images/E_camera_lens/b4291f9f3f520a2eb70b4898ddf13b4d.jpg
000819, Label_E_14, [83, 120, 738, 1008], /images/E_camera_lens/fddaf31b04536e6ae9c4379c4628e07c.jpg
000820, Label_E_14, [292, 369, 1746, 1842], /images/E_camera_lens/e242de6e486c1f2f655e38784ea6ab4d.jpg
000821, Label_E_14, [174, 52, 1031, 1566], /images/E_camera_lens/5a6943604fd38420c415aeafe6148eb6.jpg
000822, Label_E_14, [13, 86, 381, 470], /images/E_camera_lens/fc67c99d3337b29efb749f76c815bf61.jpg
000823, Label_E_14, [5, 45, 454, 937], /images/E_camera_lens/52931ceb2791829e7922f8ad2aea209d.jpg
000824, Label_E_14, [3, 344, 625, 1022], /images/E_camera_lens/b1859c101ff6ac1b0fda323bf1589234.jpg
000825, Label_E_14, [0, 35, 559, 637], /images/E_camera_lens/6515e319dd812a389a259cd16b709159.jpg
000826, Label_E_14, [61, 474, 388, 795], /images/E_camera_lens/17d79a405667621ed04fdcbda7d53b15.jpg
000827, Label_E_14, [6, 69, 364, 430], /images/E_camera_lens/a1d1fbea29fba00ae99402777d3f2509.jpg
000828, Label_E_14, [35, 65, 720, 967], /images/E_camera_lens/2130fb6194b07c7dfff8dbfb5d627b10.jpg
000829, Label_E_14, [82, 40, 299, 414], /images/E_camera_lens/32e52bc03a82eb74216fd2a34d91d734.jpg
000830, Label_E_14, [349, 922, 1860, 2508], /images/E_camera_lens/a0965ce49221813d38e88d766415e672.jpg
000831, Label_E_14, [0, 0, 1067, 1600], /images/E_camera_lens/42d621ef19c2f1997998ffb8bf0a858b.jpg
000832, Label_E_14, [35, 329, 652, 790], /images/E_camera_lens/264d9245573bea98cdc3b4fa8fee7380.jpg
000833, Label_E_14, [695, 623, 1798, 2393], /images/E_camera_lens/3d84c1a777f4048d7e74ae34a96a9b52.jpg
000834, Label_E_14, [15, 677, 2448, 3264], /images/E_camera_lens/44a1b5658f3bbce6238dcdc3217d4ac1.jpg
000835, Label_E_14, [5, 163, 740, 850], /images/E_camera_lens/2d5fa5f6d52df6ade84bc0cf518ca386.jpg
000836, Label_E_14, [81, 577, 1561, 1607], /images/E_camera_lens/75883733abf5b47d22700c97aca769c4.jpg
000837, Label_E_14, [99, 178, 1197, 843], /images/E_camera_lens/a9a13882efe86679a55ab3c2c2a6ec5d.jpg
000838, Label_E_14, [35, 187, 668, 822], /images/E_camera_lens/c7b89ea90b546733a7cdf1b3236659a0.jpg
000839, Label_E_14, [559, 386, 1982, 3047], /images/E_camera_lens/a88f8bc0b2995f7b6a9dece80f5ff8b2.jpg
000840, Label_E_14, [2, 93, 331, 410], /images/E_camera_lens/ca615cebe54eaa53646690d9abc28ae1.jpg
000841, Label_E_14, [66, 31, 335, 444], /images/E_camera_lens/5d8aa663b1a296ece9cc3fe6e9dd6e36.jpg
000842, Label_E_14, [2, 53, 324, 421], /images/E_camera_lens/34abeea272daadad49f71cb30dea936b.jpg
000843, Label_E_14, [112, 523, 1512, 1873], /images/E_camera_lens/6835a98f5fccbee29ec8cb7fa7043e5d.jpg
